game_id,player_count,seat,character,score,is_winner,total_steps
7896,3,1,hemat,0,0.3333333333333333,72
7896,3,2,pendingin,0,0.3333333333333333,72
7897,3,0,rakus,128,1,69
7897,3,1,perisai,18,0,69
7897,3,2,hemat,18,0,69
7898,3,0,kompor,119,1,71
7898,3,1,pendingin,0,0,71
7898,3,2,hemat,5,0,71
7899,3,0,pendingin,5,1,62
7899,3,1,rakus,1,0,62
7899,3,2,kompor,4,0,62
7900,3,0,rakus,52,1,59
7900,3,1,pendingin,5,0,59
7900,3,2,kompor,10,0,59
7901,3,0,kompor,10,0,62
7901,3,1,hemat,118,1,62
7901,3,2,pendingin,5,0,62
7902,3,0,rakus,14,0,66
7902,3,1,perisai,60,1,66
7902,3,2,baja,10,0,66
7903,3,0,perisai,0,0,62
7903,3,1,kompor,5,0.5,62
7903,3,2,pendingin,5,0.5,62
7904,3,0,rakus,4,0,58
7904,3,1,baja,17,1,58
7904,3,2,perisai,5,0,58
7905,3,0,kompor,10,0,75
7905,3,1,hemat,0,0,75
7905,3,2,pendingin,14,1,75
7906,3,0,kompor,24,1,61
7906,3,1,perisai,16,0,61
7906,3,2,rakus,8,0,61
7907,3,0,rakus,39,1,70
7907,3,1,perisai,0,0,70
7907,3,2,hemat,10,0,70
7908,3,0,rakus,0,0,70
7908,3,1,hemat,10,0,70
7908,3,2,pendingin,30,1,70
7909,3,0,kompor,0,0,62
7909,3,1,perisai,5,0.5,62
7909,3,2,hemat,5,0.5,62
7910,3,0,kompor,172,1,71
7910,3,1,perisai,0,0,71
7910,3,2,rakus,0,0,71
7911,3,0,hemat,15,1,71
7911,3,1,pendingin,5,0,71
7911,3,2,rakus,0,0,71
7912,3,0,perisai,4,0,64
7912,3,1,rakus,0,0,64
7912,3,2,pendingin,5,1,64
7913,3,0,perisai,0,0,66
7913,3,1,baja,6,1,66
7913,3,2,hemat,5,0,66
7914,3,0,rakus,10,0,61
7914,3,1,perisai,5,0,61
7914,3,2,baja,42,1,61
7915,3,0,hemat,5,0.5,63
7915,3,1,pendingin,0,0,63
7915,3,2,perisai,5,0.5,63
7916,3,0,perisai,15,1,58
7916,3,1,pendingin,10,0,58
7916,3,2,baja,11,0,58
7917,3,0,perisai,10,1,58
7917,3,1,rakus,0,0,58
7917,3,2,pendingin,5,0,58
7918,3,0,hemat,5,0,69
7918,3,1,pendingin,19,1,69
7918,3,2,rakus,0,0,69
7919,3,0,rakus,0,0.3333333333333333,72
7919,3,1,hemat,0,0.3333333333333333,72
7919,3,2,pendingin,0,0.3333333333333333,72
7920,3,0,pendingin,0,0,61
7920,3,1,perisai,5,1,61
7920,3,2,baja,0,0,61
7921,3,0,baja,15,0,83
7921,3,1,kompor,80,0,83
7921,3,2,perisai,90,1,83
7922,3,0,rakus,19,0,76
7922,3,1,hemat,5,0,76
7922,3,2,perisai,48,1,76
7923,3,0,hemat,5,0,60
7923,3,1,rakus,5,0,60
7923,3,2,kompor,9,1,60
7924,3,0,perisai,0,0,78
7924,3,1,baja,32,0,78
7924,3,2,hemat,79,1,78
7925,3,0,kompor,101,1,63
7925,3,1,rakus,5,0,63
7925,3,2,perisai,5,0,63
7926,3,0,pendingin,10,1,58
7926,3,1,baja,7,0,58
7926,3,2,perisai,5,0,58
7927,3,0,baja,6,1,83
7927,3,1,hemat,0,0,83
7927,3,2,pendingin,0,0,83
7928,3,0,rakus,53,1,62
7928,3,1,perisai,5,0,62
7928,3,2,kompor,0,0,62
7929,3,0,pendingin,10,1,63
7929,3,1,hemat,5,0,63
7929,3,2,rakus,0,0,63
7930,3,0,pendingin,10,0,69
7930,3,1,hemat,5,0,69
7930,3,2,rakus,15,1,69
7931,3,0,rakus,109,1,77
7931,3,1,baja,15,0,77
7931,3,2,hemat,5,0,77
7932,3,0,rakus,0,0,61
7932,3,1,perisai,2,0,61
7932,3,2,pendingin,14,1,61
7933,3,0,pendingin,5,0.5,64
7933,3,1,hemat,0,0,64
7933,3,2,rakus,5,0.5,64
7934,3,0,pendingin,0,0,74
7934,3,1,hemat,0,0,74
7934,3,2,perisai,10,1,74
7935,3,0,baja,22,1,64
7935,3,1,hemat,15,0,64
7935,3,2,rakus,0,0,64
7936,3,0,hemat,36,1,75
7936,3,1,perisai,0,0,75
7936,3,2,kompor,0,0,75
7937,3,0,kompor,5,0,72
7937,3,1,pendingin,9,1,72
7937,3,2,baja,0,0,72
7938,3,0,pendingin,15,0,69
7938,3,1,rakus,5,0,69
7938,3,2,baja,28,1,69
7939,3,0,rakus,0,0,68
7939,3,1,hemat,5,0.5,68
7939,3,2,pendingin,5,0.5,68
7940,3,0,perisai,0,0,71
7940,3,1,hemat,5,1,71
7940,3,2,rakus,4,0,71
7941,3,0,hemat,0,0,66
7941,3,1,baja,5,0,66
7941,3,2,pendingin,15,1,66
7942,3,0,hemat,5,0,68
7942,3,1,pendingin,0,0,68
7942,3,2,perisai,66,1,68
7943,3,0,rakus,92,1,68
7943,3,1,baja,8,0,68
7943,3,2,perisai,9,0,68
7944,3,0,pendingin,15,1,71
7944,3,1,hemat,5,0,71
7944,3,2,baja,6,0,71
7945,3,0,perisai,0,0,71
7945,3,1,pendingin,5,0.5,71
7945,3,2,hemat,5,0.5,71
7946,3,0,baja,0,0,60
7946,3,1,hemat,9,0,60
7946,3,2,kompor,14,1,60
7947,3,0,rakus,25,1,68
7947,3,1,hemat,5,0,68
7947,3,2,perisai,5,0,68
7948,3,0,kompor,0,0,60
7948,3,1,perisai,0,0,60
7948,3,2,pendingin,5,1,60
7949,3,0,hemat,5,0,76
7949,3,1,pendingin,66,1,76
7949,3,2,rakus,5,0,76
7950,3,0,perisai,10,0,60
7950,3,1,rakus,15,0,60
7950,3,2,kompor,25,1,60
7951,3,0,rakus,49,1,70
7951,3,1,perisai,0,0,70
7951,3,2,baja,0,0,70
7952,3,0,pendingin,9,0,63
7952,3,1,baja,14,1,63
7952,3,2,rakus,0,0,63
7953,3,0,kompor,78,1,88
7953,3,1,perisai,46,0,88
7953,3,2,hemat,15,0,88
7954,3,0,kompor,0,0,61
7954,3,1,rakus,68,1,61
7954,3,2,pendingin,15,0,61
7955,3,0,pendingin,15,1,74
7955,3,1,perisai,0,0,74
7955,3,2,kompor,0,0,74
7956,3,0,pendingin,8,0,71
7956,3,1,perisai,18,0,71
7956,3,2,rakus,103,1,71
7957,3,0,baja,23,1,67
7957,3,1,hemat,19,0,67
7957,3,2,rakus,10,0,67
7958,3,0,perisai,9,0,57
7958,3,1,rakus,0,0,57
7958,3,2,pendingin,18,1,57
7959,3,0,perisai,5,0,67
7959,3,1,kompor,10,0.5,67
7959,3,2,baja,10,0.5,67
7960,3,0,kompor,4,0,67
7960,3,1,hemat,0,0,67
7960,3,2,perisai,8,1,67
7961,3,0,perisai,149,1,75
7961,3,1,pendingin,5,0,75
7961,3,2,baja,21,0,75
7962,3,0,pendingin,22,0,68
7962,3,1,rakus,15,0,68
7962,3,2,baja,25,1,68
7963,3,0,pendingin,10,0,60
7963,3,1,perisai,5,0,60
7963,3,2,baja,17,1,60
7964,3,0,rakus,5,0,59
7964,3,1,perisai,20,0,59
7964,3,2,kompor,105,1,59
7965,3,0,pendingin,10,0,63
7965,3,1,baja,5,0,63
7965,3,2,rakus,127,1,63
7966,3,0,kompor,0,0,58
7966,3,1,perisai,0,0,58
7966,3,2,pendingin,10,1,58
7967,3,0,pendingin,0,0,53
7967,3,1,kompor,5,0.5,53
7967,3,2,rakus,5,0.5,53
7968,3,0,kompor,66,1,64
7968,3,1,rakus,5,0,64
7968,3,2,pendingin,10,0,64
7969,3,0,baja,22,1,58
7969,3,1,pendingin,5,0,58
7969,3,2,perisai,0,0,58
7970,3,0,pendingin,0,0,64
7970,3,1,baja,5,1,64
7970,3,2,rakus,0,0,64
7971,3,0,rakus,63,1,52
7971,3,1,kompor,0,0,52
7971,3,2,perisai,0,0,52
7972,3,0,perisai,130,1,78
7972,3,1,baja,16,0,78
7972,3,2,kompor,0,0,78
7973,3,0,hemat,5,0,74
7973,3,1,kompor,5,0,74
7973,3,2,baja,17,1,74
7974,3,0,hemat,48,0,77
7974,3,1,perisai,5,0,77
7974,3,2,pendingin,99,1,77
7975,3,0,hemat,5,0,79
7975,3,1,kompor,5,0,79
7975,3,2,baja,16,1,79
7976,3,0,rakus,0,0,65
7976,3,1,baja,1,0,65
7976,3,2,pendingin,24,1,65
7977,3,0,perisai,51,0,64
7977,3,1,pendingin,91,1,64
7977,3,2,kompor,5,0,64
7978,3,0,perisai,5,0,65
7978,3,1,kompor,0,0,65
7978,3,2,baja,10,1,65
7979,3,0,rakus,166,1,62
7979,3,1,kompor,5,0,62
7979,3,2,perisai,8,0,62
7980,3,0,kompor,0,0,70
7980,3,1,hemat,0,0,70
7980,3,2,baja,17,1,70
7981,3,0,rakus,8,0,57
7981,3,1,kompor,10,0.5,57
7981,3,2,pendingin,10,0.5,57
7982,3,0,kompor,0,0,69
7982,3,1,baja,14,1,69
7982,3,2,hemat,1,0,69
7983,3,0,baja,29,1,66
7983,3,1,kompor,14,0,66
7983,3,2,perisai,12,0,66
7984,3,0,pendingin,12,1,64
7984,3,1,baja,11,0,64
7984,3,2,rakus,5,0,64
7985,3,0,rakus,12,0,65
7985,3,1,perisai,5,0,65
7985,3,2,baja,31,1,65
7986,3,0,pendingin,15,0,74
7986,3,1,kompor,193,1,74
7986,3,2,hemat,5,0,74
7987,3,0,baja,25,1,68
7987,3,1,hemat,10,0,68
7987,3,2,pendingin,5,0,68
7988,3,0,hemat,4,0,75
7988,3,1,baja,17,1,75
7988,3,2,pendingin,9,0,75
7989,3,0,baja,0,0,71
7989,3,1,hemat,5,0,71
7989,3,2,perisai,14,1,71
7990,3,0,baja,5,1,61
7990,3,1,perisai,0,0,61
7990,3,2,rakus,0,0,61
7991,3,0,perisai,5,0.5,60
7991,3,1,pendingin,4,0,60
7991,3,2,hemat,5,0.5,60
7992,3,0,kompor,24,0,69
7992,3,1,rakus,58,1,69
7992,3,2,baja,14,0,69
7993,3,0,rakus,58,1,78
7993,3,1,kompor,0,0,78
7993,3,2,hemat,19,0,78
7994,3,0,rakus,129,1,64
7994,3,1,baja,11,0,64
7994,3,2,perisai,5,0,64
7995,3,0,pendingin,0,0,61
7995,3,1,rakus,5,0,61
7995,3,2,baja,21,1,61
7996,3,0,hemat,5,0,76
7996,3,1,baja,2,0,76
7996,3,2,perisai,15,1,76
7997,3,0,kompor,0,0,64
7997,3,1,pendingin,58,1,64
7997,3,2,perisai,10,0,64
7998,3,0,pendingin,5,0,62
7998,3,1,perisai,0,0,62
7998,3,2,rakus,62,1,62
7999,3,0,perisai,17,1,85
7999,3,1,kompor,10,0,85
7999,3,2,hemat,5,0,85
8000,3,0,pendingin,117,1,75
8000,3,1,hemat,5,0,75
8000,3,2,baja,0,0,75
8001,3,0,baja,12,0,73
8001,3,1,rakus,102,1,73
8001,3,2,hemat,0,0,73
8002,3,0,perisai,0,0,68
8002,3,1,pendingin,5,1,68
8002,3,2,rakus,0,0,68
8003,3,0,hemat,10,1,70
8003,3,1,pendingin,5,0,70
8003,3,2,kompor,5,0,70
8004,3,0,pendingin,15,0,66
8004,3,1,perisai,5,0,66
8004,3,2,kompor,25,1,66
8005,3,0,pendingin,15,0,75
8005,3,1,perisai,62,1,75
8005,3,2,baja,0,0,75
8006,3,0,perisai,0,0,60
8006,3,1,baja,11,1,60
8006,3,2,kompor,4,0,60
8007,3,0,rakus,0,0.3333333333333333,59
8007,3,1,perisai,0,0.3333333333333333,59
8007,3,2,kompor,0,0.3333333333333333,59
8008,3,0,rakus,105,1,67
8008,3,1,perisai,0,0,67
8008,3,2,pendingin,0,0,67
8009,3,0,rakus,4,0,66
8009,3,1,hemat,11,1,66
8009,3,2,pendingin,10,0,66
8010,3,0,hemat,0,0,65
8010,3,1,kompor,92,1,65
8010,3,2,perisai,0,0,65
8011,3,0,baja,8,0,82
8011,3,1,pendingin,176,1,82
8011,3,2,hemat,4,0,82
8012,3,0,rakus,0,0,61
8012,3,1,kompor,20,1,61
8012,3,2,perisai,10,0,61
8013,3,0,hemat,5,0,73
8013,3,1,perisai,15,0,73
8013,3,2,pendingin,138,1,73
8014,3,0,perisai,52,1,66
8014,3,1,kompor,5,0,66
8014,3,2,hemat,19,0,66
8015,3,0,rakus,87,1,74
8015,3,1,kompor,0,0,74
8015,3,2,hemat,52,0,74
8016,3,0,baja,21,1,69
8016,3,1,kompor,5,0,69
8016,3,2,hemat,15,0,69
8017,3,0,perisai,5,0.5,54
8017,3,1,pendingin,5,0.5,54
8017,3,2,rakus,0,0,54
8018,3,0,kompor,0,0,76
8018,3,1,hemat,5,1,76
8018,3,2,perisai,0,0,76
8019,3,0,kompor,15,0,72
8019,3,1,perisai,212,1,72
8019,3,2,hemat,0,0,72
8020,3,0,baja,11,1,61
8020,3,1,pendingin,1,0,61
8020,3,2,kompor,5,0,61
8021,3,0,baja,0,0,67
8021,3,1,kompor,0,0,67
8021,3,2,pendingin,5,1,67
8022,3,0,hemat,0,0,69
8022,3,1,kompor,5,1,69
8022,3,2,perisai,0,0,69
8023,3,0,pendingin,5,0.5,83
8023,3,1,baja,0,0,83
8023,3,2,hemat,5,0.5,83
8024,3,0,kompor,0,0,67
8024,3,1,baja,19,1,67
8024,3,2,hemat,5,0,67
8025,3,0,pendingin,0,0,66
8025,3,1,kompor,0,0,66
8025,3,2,perisai,5,1,66
8026,3,0,hemat,0,0.3333333333333333,72
8026,3,1,rakus,0,0.3333333333333333,72
8026,3,2,perisai,0,0.3333333333333333,72
8027,3,0,hemat,5,0,89
8027,3,1,perisai,0,0,89
8027,3,2,pendingin,124,1,89
8028,3,0,rakus,57,1,74
8028,3,1,perisai,0,0,74
8028,3,2,hemat,6,0,74
8029,3,0,kompor,5,1,74
8029,3,1,hemat,0,0,74
8029,3,2,perisai,0,0,74
8030,3,0,baja,11,1,77
8030,3,1,hemat,0,0,77
8030,3,2,perisai,5,0,77
8031,3,0,kompor,67,1,77
8031,3,1,hemat,0,0,77
8031,3,2,perisai,0,0,77
8032,3,0,pendingin,5,0,57
8032,3,1,kompor,15,1,57
8032,3,2,perisai,5,0,57
8033,3,0,kompor,5,0.5,66
8033,3,1,pendingin,5,0.5,66
8033,3,2,hemat,0,0,66
8034,3,0,rakus,10,1,58
8034,3,1,pendingin,5,0,58
8034,3,2,perisai,5,0,58
8035,3,0,perisai,0,0,63
8035,3,1,kompor,0,0,63
8035,3,2,hemat,9,1,63
8036,3,0,kompor,5,0,60
8036,3,1,rakus,15,1,60
8036,3,2,baja,2,0,60
8037,3,0,pendingin,14,0,57
8037,3,1,baja,21,1,57
8037,3,2,kompor,5,0,57
8038,3,0,kompor,5,0,73
8038,3,1,pendingin,19,1,73
8038,3,2,baja,11,0,73
8039,3,0,perisai,0,0.3333333333333333,64
8039,3,1,baja,0,0.3333333333333333,64
8039,3,2,pendingin,0,0.3333333333333333,64
8040,3,0,kompor,0,0,60
8040,3,1,baja,13,1,60
8040,3,2,rakus,0,0,60
8041,3,0,pendingin,0,0,62
8041,3,1,kompor,66,1,62
8041,3,2,hemat,5,0,62
8042,3,0,baja,7,0,64
8042,3,1,rakus,12,1,64
8042,3,2,perisai,8,0,64
8043,3,0,kompor,5,0,58
8043,3,1,hemat,9,1,58
8043,3,2,rakus,5,0,58
8044,3,0,kompor,68,1,61
8044,3,1,rakus,0,0,61
8044,3,2,perisai,0,0,61
8045,3,0,perisai,0,0,51
8045,3,1,rakus,23,1,51
8045,3,2,kompor,5,0,51
8046,3,0,hemat,4,0,75
8046,3,1,kompor,155,1,75
8046,3,2,perisai,0,0,75
8047,3,0,rakus,0,0,71
8047,3,1,hemat,100,1,71
8047,3,2,baja,9,0,71
8048,3,0,rakus,15,0,69
8048,3,1,kompor,73,1,69
8048,3,2,hemat,5,0,69
8049,3,0,rakus,5,0,62
8049,3,1,baja,1,0,62
8049,3,2,perisai,18,1,62
8050,3,0,baja,19,1,58
8050,3,1,pendingin,0,0,58
8050,3,2,perisai,5,0,58
8051,3,0,perisai,5,0.5,65
8051,3,1,pendingin,5,0.5,65
8051,3,2,hemat,0,0,65
8052,3,0,rakus,0,0,56
8052,3,1,kompor,20,1,56
8052,3,2,perisai,0,0,56
8053,3,0,baja,33,0,79
8053,3,1,rakus,5,0,79
8053,3,2,hemat,65,1,79
8054,3,0,pendingin,15,0,66
8054,3,1,kompor,88,1,66
8054,3,2,perisai,0,0,66
8055,3,0,baja,8,1,57
8055,3,1,pendingin,0,0,57
8055,3,2,rakus,5,0,57
8056,3,0,rakus,10,0,59
8056,3,1,baja,13,0,59
8056,3,2,kompor,20,1,59
8057,3,0,rakus,0,0.3333333333333333,65
8057,3,1,perisai,0,0.3333333333333333,65
8057,3,2,hemat,0,0.3333333333333333,65
8058,3,0,baja,7,0,72
8058,3,1,pendingin,0,0,72
8058,3,2,rakus,177,1,72
8059,3,0,kompor,8,0,66
8059,3,1,baja,16,1,66
8059,3,2,pendingin,3,0,66
8060,3,0,kompor,10,0,69
8060,3,1,baja,12,1,69
8060,3,2,hemat,5,0,69
8061,3,0,hemat,0,0,69
8061,3,1,baja,0,0,69
8061,3,2,pendingin,5,1,69
8062,3,0,hemat,5,1,71
8062,3,1,pendingin,0,0,71
8062,3,2,baja,0,0,71
8063,3,0,pendingin,10,1,63
8063,3,1,perisai,5,0,63
8063,3,2,kompor,0,0,63
8064,3,0,hemat,55,1,62
8064,3,1,kompor,0,0,62
8064,3,2,perisai,10,0,62
8065,3,0,baja,5,0,68
8065,3,1,hemat,15,1,68
8065,3,2,kompor,0,0,68
8066,3,0,baja,0,0,70
8066,3,1,rakus,76,1,70
8066,3,2,perisai,5,0,70
8067,3,0,kompor,0,0,60
8067,3,1,rakus,93,1,60
8067,3,2,perisai,5,0,60
8068,3,0,hemat,5,0,79
8068,3,1,pendingin,10,0,79
8068,3,2,baja,17,1,79
8069,3,0,baja,10,1,76
8069,3,1,hemat,4,0,76
8069,3,2,rakus,5,0,76
8070,3,0,rakus,19,1,72
8070,3,1,baja,11,0,72
8070,3,2,hemat,12,0,72
8071,3,0,rakus,58,1,56
8071,3,1,pendingin,8,0,56
8071,3,2,perisai,0,0,56
8072,3,0,rakus,0,0,67
8072,3,1,baja,28,1,67
8072,3,2,pendingin,10,0,67
8073,3,0,baja,28,1,56
8073,3,1,pendingin,16,0,56
8073,3,2,kompor,0,0,56
8074,3,0,baja,28,1,66
8074,3,1,perisai,11,0,66
8074,3,2,rakus,0,0,66
8075,3,0,baja,0,0,69
8075,3,1,hemat,0,0,69
8075,3,2,rakus,10,1,69
8076,3,0,hemat,14,1,81
8076,3,1,rakus,0,0,81
8076,3,2,baja,10,0,81
8077,3,0,baja,15,0,61
8077,3,1,pendingin,18,1,61
8077,3,2,perisai,14,0,61
8078,3,0,perisai,0,0,69
8078,3,1,rakus,10,1,69
8078,3,2,hemat,0,0,69
8079,3,0,kompor,10,1,67
8079,3,1,perisai,0,0,67
8079,3,2,baja,0,0,67
8080,3,0,kompor,40,1,59
8080,3,1,perisai,0,0,59
8080,3,2,baja,12,0,59
8081,3,0,hemat,0,0,62
8081,3,1,perisai,5,0,62
8081,3,2,kompor,10,1,62
8082,3,0,perisai,0,0,65
8082,3,1,kompor,0,0,65
8082,3,2,baja,17,1,65
8083,3,0,hemat,0,0,76
8083,3,1,pendingin,15,1,76
8083,3,2,perisai,0,0,76
8084,3,0,hemat,15,1,61
8084,3,1,kompor,5,0,61
8084,3,2,rakus,5,0,61
8085,3,0,baja,6,0,57
8085,3,1,kompor,0,0,57
8085,3,2,perisai,15,1,57
8086,3,0,kompor,15,0,73
8086,3,1,perisai,1,0,73
8086,3,2,hemat,139,1,73
8087,3,0,kompor,5,0,54
8087,3,1,perisai,5,0,54
8087,3,2,rakus,82,1,54
8088,3,0,rakus,5,0,65
8088,3,1,pendingin,0,0,65
8088,3,2,baja,10,1,65
8089,3,0,pendingin,0,0,80
8089,3,1,baja,10,1,80
8089,3,2,hemat,0,0,80
8090,3,0,pendingin,141,1,63
8090,3,1,baja,0,0,63
8090,3,2,rakus,0,0,63
8091,3,0,pendingin,19,1,73
8091,3,1,kompor,0,0,73
8091,3,2,baja,0,0,73
8092,3,0,hemat,0,0,82
8092,3,1,baja,35,1,82
8092,3,2,kompor,15,0,82
8093,3,0,hemat,0,0.3333333333333333,75
8093,3,1,perisai,0,0.3333333333333333,75
8093,3,2,kompor,0,0.3333333333333333,75
8094,3,0,perisai,0,0,49
8094,3,1,pendingin,5,1,49
8094,3,2,kompor,0,0,49
8095,3,0,hemat,0,0,78
8095,3,1,pendingin,0,0,78
8095,3,2,perisai,10,1,78
8096,3,0,baja,25,1,62
8096,3,1,rakus,15,0,62
8096,3,2,perisai,5,0,62
8097,3,0,kompor,15,0,82
8097,3,1,perisai,15,0,82
8097,3,2,hemat,209,1,82
8098,3,0,perisai,14,0,80
8098,3,1,rakus,167,1,80
8098,3,2,hemat,15,0,80
8099,3,0,perisai,0,0,66
8099,3,1,kompor,12,0,66
8099,3,2,pendingin,54,1,66
8100,3,0,kompor,5,0.5,60
8100,3,1,pendingin,5,0.5,60
8100,3,2,baja,4,0,60
8101,3,0,hemat,5,0,78
8101,3,1,rakus,5,0,78
8101,3,2,baja,24,1,78
8102,3,0,baja,5,0,61
8102,3,1,kompor,95,1,61
8102,3,2,rakus,5,0,61
8103,3,0,hemat,0,0,85
8103,3,1,perisai,143,1,85
8103,3,2,kompor,5,0,85
8104,3,0,pendingin,5,1,74
8104,3,1,kompor,0,0,74
8104,3,2,baja,0,0,74
8105,3,0,hemat,5,0.5,69
8105,3,1,baja,5,0.5,69
8105,3,2,rakus,0,0,69
8106,3,0,kompor,5,0.5,51
8106,3,1,pendingin,5,0.5,51
8106,3,2,perisai,0,0,51
8107,3,0,rakus,0,0,76
8107,3,1,kompor,5,0,76
8107,3,2,hemat,6,1,76
8108,3,0,kompor,15,0.5,59
8108,3,1,pendingin,5,0,59
8108,3,2,rakus,15,0.5,59
8109,3,0,hemat,15,0.5,74
8109,3,1,rakus,0,0,74
8109,3,2,baja,15,0.5,74
8110,3,0,hemat,10,0,77
8110,3,1,pendingin,5,0,77
8110,3,2,baja,17,1,77
8111,3,0,kompor,80,1,71
8111,3,1,baja,6,0,71
8111,3,2,rakus,0,0,71
8112,3,0,rakus,0,0.3333333333333333,70
8112,3,1,perisai,0,0.3333333333333333,70
8112,3,2,kompor,0,0.3333333333333333,70
8113,3,0,perisai,19,0,66
8113,3,1,baja,24,1,66
8113,3,2,rakus,10,0,66
8114,3,0,pendingin,14,1,66
8114,3,1,kompor,5,0,66
8114,3,2,rakus,0,0,66
8115,3,0,hemat,5,0.3333333333333333,62
8115,3,1,kompor,5,0.3333333333333333,62
8115,3,2,rakus,5,0.3333333333333333,62
8116,3,0,hemat,5,1,67
8116,3,1,kompor,0,0,67
8116,3,2,rakus,0,0,67
8117,3,0,kompor,56,0,72
8117,3,1,rakus,81,1,72
8117,3,2,hemat,0,0,72
8118,3,0,pendingin,5,0,71
8118,3,1,hemat,54,1,71
8118,3,2,rakus,5,0,71
8119,3,0,rakus,5,0,59
8119,3,1,baja,13,1,59
8119,3,2,kompor,0,0,59
8120,3,0,perisai,0,0.3333333333333333,64
8120,3,1,rakus,0,0.3333333333333333,64
8120,3,2,hemat,0,0.3333333333333333,64
8121,3,0,perisai,0,0,63
8121,3,1,pendingin,5,0,63
8121,3,2,rakus,148,1,63
8122,3,0,rakus,38,1,69
8122,3,1,pendingin,15,0,69
8122,3,2,hemat,0,0,69
8123,3,0,pendingin,129,1,79
8123,3,1,baja,10,0,79
8123,3,2,rakus,87,0,79
8124,3,0,hemat,9,1,73
8124,3,1,kompor,5,0,73
8124,3,2,rakus,5,0,73
8125,3,0,pendingin,0,0.3333333333333333,72
8125,3,1,hemat,0,0.3333333333333333,72
8125,3,2,perisai,0,0.3333333333333333,72
8126,3,0,rakus,121,1,68
8126,3,1,pendingin,9,0,68
8126,3,2,hemat,15,0,68
8127,3,0,rakus,0,0,59
8127,3,1,perisai,15,1,59
8127,3,2,pendingin,0,0,59
8128,3,0,pendingin,0,0,64
8128,3,1,rakus,57,1,64
8128,3,2,hemat,5,0,64
8129,3,0,hemat,0,0,64
8129,3,1,baja,11,1,64
8129,3,2,kompor,5,0,64
8130,3,0,rakus,16,0,63
8130,3,1,kompor,142,1,63
8130,3,2,perisai,99,0,63
8131,3,0,hemat,91,1,69
8131,3,1,kompor,5,0,69
8131,3,2,rakus,5,0,69
8132,3,0,baja,11,1,70
8132,3,1,kompor,0,0,70
8132,3,2,hemat,0,0,70
8133,3,0,hemat,0,0,64
8133,3,1,rakus,37,1,64
8133,3,2,baja,13,0,64
8134,3,0,kompor,0,0,72
8134,3,1,perisai,10,0,72
8134,3,2,baja,26,1,72
8135,3,0,perisai,123,1,76
8135,3,1,hemat,4,0,76
8135,3,2,baja,0,0,76
8136,3,0,baja,0,0,69
8136,3,1,pendingin,5,0.5,69
8136,3,2,perisai,5,0.5,69
8137,3,0,pendingin,5,0.5,55
8137,3,1,rakus,5,0.5,55
8137,3,2,perisai,0,0,55
8138,3,0,perisai,5,1,70
8138,3,1,baja,1,0,70
8138,3,2,hemat,0,0,70
8139,3,0,baja,0,0,75
8139,3,1,hemat,5,1,75
8139,3,2,pendingin,4,0,75
8140,3,0,hemat,5,0,69
8140,3,1,pendingin,0,0,69
8140,3,2,rakus,69,1,69
8141,3,0,hemat,5,0.5,73
8141,3,1,perisai,0,0,73
8141,3,2,baja,5,0.5,73
8142,3,0,rakus,5,0,76
8142,3,1,hemat,5,0,76
8142,3,2,baja,10,1,76
8143,3,0,baja,0,0,68
8143,3,1,kompor,7,1,68
8143,3,2,perisai,5,0,68
8144,3,0,perisai,15,0,60
8144,3,1,kompor,2,0,60
8144,3,2,baja,22,1,60
8145,3,0,baja,7,1,66
8145,3,1,kompor,0,0,66
8145,3,2,rakus,0,0,66
8146,3,0,perisai,5,1,61
8146,3,1,hemat,0,0,61
8146,3,2,kompor,0,0,61
8147,3,0,rakus,11,1,72
8147,3,1,baja,1,0,72
8147,3,2,perisai,5,0,72
8148,3,0,kompor,29,1,77
8148,3,1,perisai,0,0,77
8148,3,2,hemat,12,0,77
8149,3,0,hemat,0,0.3333333333333333,77
8149,3,1,pendingin,0,0.3333333333333333,77
8149,3,2,perisai,0,0.3333333333333333,77
8150,3,0,pendingin,0,0,64
8150,3,1,baja,7,1,64
8150,3,2,perisai,5,0,64
8151,3,0,kompor,0,0,68
8151,3,1,pendingin,0,0,68
8151,3,2,perisai,10,1,68
8152,3,0,kompor,0,0,53
8152,3,1,perisai,9,1,53
8152,3,2,pendingin,0,0,53
8153,3,0,perisai,5,0.5,71
8153,3,1,hemat,5,0.5,71
8153,3,2,kompor,0,0,71
8154,3,0,perisai,5,0,84
8154,3,1,hemat,0,0,84
8154,3,2,rakus,261,1,84
8155,3,0,hemat,5,0.5,68
8155,3,1,perisai,0,0,68
8155,3,2,rakus,5,0.5,68
8156,3,0,perisai,4,0,73
8156,3,1,kompor,5,0.5,73
8156,3,2,hemat,5,0.5,73
8157,3,0,rakus,5,1,65
8157,3,1,hemat,0,0,65
8157,3,2,perisai,0,0,65
8158,3,0,baja,7,0,71
8158,3,1,kompor,12,1,71
8158,3,2,rakus,5,0,71
8159,3,0,baja,0,0,75
8159,3,1,rakus,59,1,75
8159,3,2,pendingin,12,0,75
8160,3,0,perisai,5,0,66
8160,3,1,kompor,0,0,66
8160,3,2,pendingin,79,1,66
8161,3,0,rakus,139,1,72
8161,3,1,perisai,59,0,72
8161,3,2,baja,0,0,72
8162,3,0,pendingin,5,0,65
8162,3,1,baja,17,1,65
8162,3,2,kompor,0,0,65
8163,3,0,rakus,0,0,76
